Rupture Index,Average Slip (m)
384,1.8896746262149637
385,1.5686903885802055
386,1.6667729113327936
387,1.7593823431020783
388,1.8473152651527927
389,1.931317064754164
390,2.0118645614638857
391,2.0892843559026693
392,2.1638908458413098
393,2.235974574152181
394,2.3058071149569965
395,2.373625592032264
396,2.4395674546295503
397,2.5037458443420353
398,1.9519778123308096
399,2.0510216897137457
400,2.145575856179019
401,2.2361841485414162
402,2.3232314450603377
403,2.407086224926042
404,2.4880802228538514
405,2.5665186943505915
406,2.642671313151535
407,2.7166972447840627
408,2.7887300371993486
409,2.858914689397659
410,2.927406145774717
411,2.994344850633061
412,3.0598129407983548
413,3.123861086268926
414,3.1865978156059644
415,3.248137922103061
416,3.308532406420667
417,3.3678395961028285
418,3.4261104132141242
419,3.483389480272388
420,3.539727368603865
421,3.5951748483587878
422,3.649777754608665
423,3.703576913190304
424,3.7566021549600035
425,3.808882559757654
426,3.8604396691047347
427,3.91130343607393
428,3.9615046271416903
429,4.0110706461571475
430,4.060021703879189
431,4.108380351771244
432,4.156170310110372
433,4.203410728310865
434,4.250117028056975
435,4.29630545142341
436,4.3419911983459585
437,4.387189022767865
438,4.431915518272918
439,4.4761829273422205
440,4.520004450642419
441,4.563390920184222
442,4.606356230896116
443,4.648915473282723
444,4.691078572771559
445,4.732852097807932
446,4.774250413725382
447,4.815285817118203
448,4.855969476334094
449,4.896309145986043
450,4.936312684310207
451,4.97598749062463
452,5.015340970978041
453,5.0543820307018406
454,5.093117774666757
455,5.1315547578863745
456,5.169698139022574
457,5.207553976682669
458,5.245128079029605
459,5.2824313069963456
460,5.3194538199257355
461,5.356177753819899
462,5.392641719930231
463,5.428875798894169
464,5.464887166038652
465,5.500668245221441
466,5.514897369351102
467,2.2888273068225384
468,2.390639900061237
469,2.488259540303772
470,2.5821447106027717
471,2.6726959867496314
472,2.7602733272876616
473,2.845197143011779
474,2.92766597925174
475,3.007847029817946
476,3.0859100952604104
477,3.1620377223387295
478,3.2363921801219475
479,3.3090670174456633
480,3.380127778696045
481,3.4496990349820327
482,3.517909772547827
483,3.5848176262036713
484,3.6504929227797596
485,3.714998812203855
486,3.778389361733746
487,3.8407209712442483
488,3.9020489670443927
489,3.9524146285827606
490,4.002147608863377
491,4.051266848820377
492,4.099791395597462
493,4.14773400555602
494,4.195115889278147
495,4.241959627832135
496,4.288285219511511
497,4.334106419735305
498,4.379439595032471
499,4.4243026040464075
500,4.4687093745032955
501,4.512670641189998
502,4.556198189244215
503,4.599303079975513
504,4.641996189862902
505,4.684290353882085
506,4.726194495929813
507,4.767718627060366
508,4.8088706808026584
509,4.849661650462002
510,4.890103817094943
511,4.930204692371264
512,4.969968710492697
513,5.009407838205157
514,5.048532187885167
515,5.08735090039429
516,5.125869951604561
517,5.164095497366469
518,5.202033331138855
519,5.239689323917515
520,5.277070849874555
521,5.314183624690757
522,5.3510328959105316
523,5.394925133311549
524,5.438453933174021
525,5.481627379124381
526,5.524459132124652
527,5.566941313450091
528,5.609058577881775
529,5.643888960594849
530,5.678520071435023
531,5.712958023889484
532,5.7471948526158085
533,5.760815088056823
534,2.6127888469396994
535,2.71700091761338
536,2.8173214130147004
537,2.9141812535062965
538,3.007961219113151
539,3.0989125006262737
540,3.187246012804891
541,3.261017376267401
542,3.333148001365807
543,3.4037666226995853
544,3.472940720463897
545,3.5407141048573214
546,3.60718946826834
547,3.672476202399817
548,3.736617396649255
549,3.799669802250497
550,3.8616846164562015
551,3.9227054376637227
552,3.9827790855269636
553,4.041952213138124
554,4.090595660375398
555,4.138668488071803
556,4.186186135861205
557,4.233164382097899
558,4.279613124566531
559,4.325550642186186
560,4.370996732794448
561,4.415968863093719
562,4.460478590593216
563,4.504540142041669
564,4.548169322218398
565,4.591378230256708
566,4.634175959633961
567,4.676572717224361
568,4.718578090208705
569,4.760201564217543
570,4.8014546086886485
571,4.842344947325029
572,4.882881425875952
573,4.923070919144838
574,4.962923343469198
575,5.0024499268962765
576,5.041657284935005
577,5.0805490643438
578,5.119136318187013
579,5.157428327227227
580,5.195433458974412
581,5.233157015511209
582,5.2706045042575385
583,5.307781105093553
584,5.3446920996605645
585,5.38134426811949
586,5.417742788606997
587,5.453892401719274
588,5.496963380916736
589,5.539690455431191
590,5.582080958286198
591,5.624147735190709
592,5.665882506410731
593,5.707269668095445
594,5.741504287968249
595,5.775550107689089
596,5.809412894903433
597,5.843084581896887
598,5.856481812387341
599,2.941410514590798
600,3.0473604139785104
601,3.1497828387612508
602,3.2367514202740493
603,3.3214210903858503
604,3.3922758015956265
605,3.4616724660820415
606,3.5297206359415854
607,3.5964729501258876
608,3.6619607721693965
609,3.7262737526848175
610,3.789509411013147
611,3.851702167913412
612,3.912900526857892
613,3.973148362758542
614,4.032482820492647
615,4.090944744801408
616,4.148575330242476
617,4.195982884415383
618,4.2428618051436855
619,4.289225307990791
620,4.335087081150433
621,4.380455198868023
622,4.425346037406267
623,4.469777575155541
624,4.513765620285189
625,4.557320295430397
626,4.6004544181331655
627,4.643182431344127
628,4.685515223173721
629,4.727460801032506
630,4.769028321159868
631,4.810226386662837
632,4.851063551370293
633,4.89155036338339
634,4.931693739345596
635,4.971501737039301
636,5.010980515860778
637,5.0501392577333775
638,5.088988468755092
639,5.127534153775314
640,5.165779425281682
641,5.203734704649213
642,5.2414086980549905
643,5.278809238283276
644,5.315941163627143
645,5.3528095338463775
646,5.389419104568041
647,5.425774748880039
648,5.4618828327132976
649,5.497748160033337
650,5.533375118232308
651,5.5758321563330915
652,5.617959426879931
653,5.65976373722684
654,5.701257356106783
655,5.742431734670809
656,5.783271104963905
657,5.817058454544702
658,5.850664627828889
659,5.884095146308964
660,5.917341878358076
661,5.93057136200583
662,3.2245127326071277
663,3.309518107461437
664,3.392372079607023
665,3.461774879359091
666,3.529805433837069
667,3.596564728396036
668,3.6620988108472683
669,3.726433504050662
670,3.7896524891972483
671,3.851847794578697
672,3.913049884163327
673,3.9733034479519453
674,4.032648958337624
675,4.091120550647809
676,4.14875626210806
677,4.205594707565771
678,4.252366623935921
679,4.298630689048765
680,4.344399062237442
681,4.389684434798634
682,4.434494013146857
683,4.478843257157884
684,4.5227492647124805
685,4.566227040376459
686,4.609286013519929
687,4.651938316773815
688,4.694197728205823
689,4.736074545324393
690,4.77757624634197
691,4.818711473502268
692,4.859488347633397
693,4.899914964846877
694,4.940001418493259
695,4.979754227894369
696,5.019181061454532
697,5.058287725284877
698,5.097083036352595
699,5.135577140693645
700,5.173775739951492
701,5.211681682190873
702,5.249305072024033
703,5.286654327660654
704,5.32373701378586
705,5.360557736921655
706,5.397121332675821
707,5.433432344037323
708,5.469495438976254
709,5.505316774611362
710,5.540900966547348
711,5.5762522242704415
712,5.61838525567183
713,5.660195822048081
714,5.701690465094683
715,5.742881159843834
716,5.783759225644251
717,5.824308817710951
718,5.8578594704721425
719,5.891232899945179
720,5.924434501869277
721,5.957456115133804
722,5.970596714833721
723,0.39856070664402177
724,0.48813605709813457
725,0.5636500845920709
726,0.6301781271499564
727,0.2818017826279566
728,0.7970848237224264
729,0.8911531373104924
730,0.9761166453648983
731,1.0541997244810013
732,1.126927778845414
733,1.1952421154109294
734,1.259848029321312
735,1.1618284508816628
736,1.2600534583162186
737,1.3512139296572123
738,1.4366256379574533
739,1.5172049671157573
740,1.5936875925217866
741,1.66672487346486
742,1.7367256120498815
743,1.803985842717069
744,1.86878528992593
745,1.5432733403679808
746,1.6429453596129835
747,1.736865765432412
748,1.825912680401306
749,1.9108853214542565
750,1.9922693615178972
751,2.0704253282444127
752,2.1456933424366214
753,2.218377094507908
754,2.288754442169375
755,2.357068797519722
756,2.4234628867326435
757,2.4880567943595757
758,1.8690146002897028
759,1.9722618835899814
760,2.0704390483693076
761,2.1642036188888936
762,2.2540392179473963
763,2.3403862393956962
764,2.4236250219385442
765,2.5040942982295604
766,2.582093958034946
767,2.6578106331808025
768,2.7314018437702736
769,2.8030332941939857
770,2.872873233500635
771,2.9410773861293427
772,3.0077288393536006
773,3.0728861914904897
774,2.1824614252227343
775,2.289018051113616
776,2.3907997011180004
777,2.4883791655209233
778,2.5822383393812514
779,2.6727948527075704
780,2.7604154940606067
781,2.845345073308051
782,2.9277892841747635
783,2.9947269541441
784,3.0601951451986813
785,3.124312682659594
786,3.1871344751531367
787,3.2486955517150893
788,3.309090479113101
789,3.3684122064260067
790,3.426699362111382
791,3.48400653051134
792,3.540383202632565
793,2.5043475904047323
794,2.6129016334244195
795,2.717085038764578
796,2.8174076514157878
797,2.9143087362655096
798,2.994877314608731
799,3.0733127855713476
800,3.1371469187803442
801,3.1997024028389167
802,3.2610781597032847
803,3.321314058685834
804,3.380432456751244
805,3.438514287146665
806,3.4956403414674146
807,3.551840231011716
808,3.607159813470577
809,3.661640827085608
810,3.7153163021759776
811,3.768219671217746
812,3.820384714795645
813,3.861597177944954
814,3.9023719934081296
815,2.803373324283492
816,2.900713127858451
817,2.9949200459945975
818,3.073376110562465
819,3.1498574547803457
820,3.2121707977401233
821,3.2732928144909583
822,3.3333138297250446
823,3.392267286544744
824,3.450170112732855
825,3.5070971845815126
826,3.563123840794078
827,3.6182757060426716
828,3.672594713563946
829,3.726119094990953
830,3.7788788209372686
831,3.8309045099782786
832,3.882227350396611
833,3.9227901501794014
834,3.9629353943475216
835,4.002673041870147
836,4.04201499799746
837,4.080967117716701
838,4.119541353225182
839,4.157750567663847
840,0.3985135321895455
841,0.4880966650036346
842,0.5635993828427883
843,0.6301041776010555
844,0.28174738117443915
845,0.7456006755985641
846,0.8453950085321323
847,0.934568040638517
848,1.0159031382134618
849,1.091250897850566
850,1.16176297038285
851,1.2281789349193142
852,1.1271614208584604
853,1.2282291950364055
854,1.3216439430024858
855,1.4089251900206108
856,1.4910453117790223
857,1.5688200336940135
858,1.642987369000466
859,1.713961769061972
860,1.7820779681826446
861,1.8476470159854699
862,1.436818251039568
863,1.5434340886862759
864,1.6430853462433397
865,1.736967654358958
866,1.8261005496931466
867,1.9111006490620719
868,1.9924443176107587
869,2.070557439717934
870,2.145801731426561
871,2.2184892189063654
872,2.2889004716945913
873,2.357214216091139
874,2.4235792854395712
875,1.737066793841376
876,1.847726624587352
877,1.9521945631173754
878,2.0513733099910874
879,2.145941579239308
880,2.236477537690997
881,2.323459116033608
882,2.4072887526288933
883,2.4883228427469173
884,2.5668055727264725
885,2.6429399219306333
886,2.7022758562165308
887,2.7603348025176473
888,2.8172230675239467
889,2.8729778849243393
890,2.927625859345164
891,2.051360893026762
892,2.1643842570659135
893,2.2717612735084964
894,2.3742485713455155
895,2.472460111915014
896,2.5669034281735175
897,2.6580167132808556
898,2.7316282611835763
899,2.8032897424609313
900,2.8593000245787357
901,2.9142323058696755
902,2.9681724023993388
903,3.0211427336745893
904,3.073157099473335
905,3.1242894373516967
906,3.17460636682174
907,3.2241282868070185
908,3.2728964027791045
909,3.3209488636607163
910,2.374289518572453
911,2.4725306021614335
912,2.5669846476953224
913,2.6580715324133934
914,2.7461616491040215
915,2.817471176128345
916,2.8870026275586924
917,2.941419276633765
918,2.994845672865676
919,3.0473591887819804
920,3.0989762789773643
921,3.149705552218992
922,3.199614811958906
923,3.2487653025933736
924,3.2971735727553657
925,3.3448768551088786
926,3.3919097308637562
927,3.438297512681717
928,3.484063710797389
929,3.5292320250918006
930,3.5627225845762083
931,3.595897732705099
932,0.3986699770631864
933,0.488290703337372
934,0.563778834385969
935,0.6301680897075264
936,0.797218913675645
937,0.891139328574915
938,0.9760192694401003
939,1.0540954982570818
940,1.126763437376217
941,1.19505674743629
942,1.2596245420002306
943,1.1953620490921797
944,1.2910258162415869
945,1.3800773912949422
946,1.463729390731392
947,1.5428307425078112
948,1.6181219214597824
949,1.6901210521809737
950,1.7591611896216253
951,1.8255522624324643
952,1.8895781191467578
953,1.5937071879213585
954,1.6903245195967582
955,1.7816690269334148
956,1.868624229286012
957,1.9517607400031036
958,2.0314724103509114
959,2.108125870075771
960,2.182052575196049
961,2.2535566658044015
962,2.322901137104896
963,2.390242801826113
964,2.4557106061310336
965,2.5194450060352054
966,1.992099640005705
967,2.089322098707025
968,2.18226732803405
969,2.271381860043865
970,2.357081958379876
971,2.4397365663551773
972,2.5196804512630413
973,2.597206785104094
974,2.6724923535185576
975,2.7456851098312636
976,2.816942445853087
977,2.886430030748895
978,2.9542973277850098
979,3.0206335235973065
980,3.0854950608908007
981,3.148996245603024
982,3.2112570292790643
983,3.2723322662857144
984,3.3322838039701184
985,3.3911656397395897
986,3.449025098553425
987,3.5059152483935434
988,3.561889119558954
989,3.6169945523769274
990,3.6712741533724036
991,3.724759284933209
992,3.777480424327559
993,3.8294603356672847
994,3.8807301650104176
995,3.9313217848234876
996,3.981263595053302
997,4.030576675884566
998,4.079284402680211
999,4.127411269578671
1000,4.174977114970849
1001,4.221997978383707
1002,4.268490684830301
1003,4.314470973126496
1004,4.359954099467159
1005,4.4049571400027165
1006,4.449492764241965
1007,4.493574580373893
1008,4.537213790556376
1009,4.580424656258272
1010,4.623222620439062
1011,4.665617913066473
1012,4.707617372798316
1013,4.74923566227145
1014,4.790485348794882
1015,4.831377851605015
1016,4.871921146339027
1017,4.912123301926663
1018,4.95199191595263
1019,4.991534583325364
1020,5.030760396401366
1021,5.069676629974567
1022,5.108289998722651
1023,5.146605807546931
1024,5.184630258885286
1025,5.222369297374782
1026,5.259833936272366
1027,5.2970143927947175
1028,5.3338928257535
1029,5.3705081022607235
1030,5.406890511874496
1031,5.443047337259043
1032,5.4789710468744515
1033,5.493256373690376
1034,2.3402842530236945
1035,2.439919436760836
1036,2.535595134149897
1037,2.6277509910666677
1038,2.716777562992984
1039,2.8030194999063327
1040,2.886693552544233
1041,2.967981701166875
1042,3.047066258038373
1043,3.1241405636544504
1044,3.199375889893634
1045,3.2728727905075283
1046,3.3447026192584315
1047,3.4149956479570824
1048,3.483885911272279
1049,3.551434825290034
1050,3.6177162013440136
1051,3.682796238852599
1052,3.7467316634847254
1053,3.809581288595731
1054,3.8714026117162357
1055,3.9221618346934584
1056,3.972273601403267
1057,4.021757722826798
1058,4.070634054689999
1059,4.118916061198965
1060,4.166625670848215
1061,4.213786142934454
1062,4.2604180916255725
1063,4.306535808062729
1064,4.352156177308218
1065,4.397297553450413
1066,4.441974305544696
1067,4.486197564622293
1068,4.529979495312442
1069,4.5733315126689975
1070,4.6162648261054
1071,4.658792595938776
1072,4.700924032577002
1073,4.74266942422402
1074,4.784036956278346
1075,4.825037876719814
1076,4.865684714716348
1077,4.90598519389888
1078,4.945943935201356
1079,4.985573119406303
1080,5.024883053762155
1081,5.063883060243506
1082,5.102579272961841
1083,5.140977999744353
1084,5.179085177700322
1085,5.216906815562323
1086,5.25445042578247
1087,5.291721849313712
1088,5.328726451760846
1089,5.372800922389168
1090,5.416507523639481
1091,5.459854513313048
1092,5.5028557402396325
1093,5.545503421238485
1094,5.587782274720358
1095,5.622744457020108
1096,5.657505001399034
1097,5.6920701007201595
1098,5.726431815034012
1099,5.740101317995319
1100,2.672801048767033
1101,2.7747200692377714
1102,2.8730165246816095
1103,2.9680974241804328
1104,3.0602337097249386
1105,3.149652181251805
1106,3.224283809120481
1107,3.2972181285946385
1108,3.368590067659582
1109,3.4384719138337423
1110,3.506911498406684
1111,3.57401563721924
1112,3.6398974437479983
1113,3.704602750694784
1114,3.7681908927777648
1115,3.83071535109843
1116,3.892221730568231
1117,3.9527586971168702
1118,4.012374582511004
1119,4.061372301683524
1120,4.109786976112148
1121,4.157634726280213
1122,4.204931968150832
1123,4.251689156594132
1124,4.297925146335047
1125,4.343660283696648
1126,4.388912534810174
1127,4.433693890148928
1128,4.478018999664055
1129,4.521904075611641
1130,4.56536157974632
1131,4.608400930930002
1132,4.651032649784187
1133,4.693266616923512
1134,4.735112595294276
1135,4.776582327479597
1136,4.817683776909439
1137,4.85842602268121
1138,4.898816151551011
1139,4.9388642963508715
1140,4.978581897324264
1141,5.017975750084929
1142,5.057049659351894
1143,5.095814863020861
1144,5.134280810041668
1145,5.1724560243856885
1146,5.210345944185692
1147,5.247956207968615
1148,5.285292119764116
1149,5.322359080601839
1150,5.35916399129546
1151,5.395712139079873
1152,5.432008367485527
1153,5.475251500941992
1154,5.518146694475583
1155,5.560701433880057
1156,5.6029287315740905
1157,5.644820387936922
1158,5.686360849573827
1159,5.7207205966977375
1160,5.754889374485141
1161,5.788873021487832
1162,5.8226634898334835
1163,5.8361075990001465
1164,3.00801880601401
1165,3.1117364331027573
1166,3.199739285957887
1167,3.2853629696782694
1168,3.356978839790718
1169,3.4270903273172566
1170,3.495811729503397
1171,3.563199347682627
1172,3.6292876210255027
1173,3.6941694664736784
1174,3.7579453921197117
1175,3.820651987598141
1176,3.882339832924866
1177,3.9430546511739
1178,4.002835219055256
1179,4.061723897725483
1180,4.119763271036057
1181,4.167498593057232
1182,4.214694350971969
1183,4.261364327844819
1184,4.307522746318904
1185,4.353178146458494
1186,4.398347393348173
1187,4.443048933906774
1188,4.487299003656881
1189,4.531108094474601
1190,4.574489387573131
1191,4.617457678115385
1192,4.660024167266809
1193,4.702197143084185
1194,4.7439860338236315
1195,4.7853996975958495
1196,4.826446929959289
1197,4.867138518579968
1198,4.907481589701294
1199,4.9474844061153735
1200,4.987153313295294
1201,5.026497684758269
1202,5.065528215271691
1203,5.104251068937229
1204,5.142669497363987
1205,5.180794087443309
1206,5.218633695868633
1207,5.256196295527732
1208,5.29348684604436
1209,5.330510524400541
1210,5.367272197368637
1211,5.403776845156927
1212,5.440030942515042
1213,5.476039391641127
1214,5.511806672681161
1215,5.554428579584809
1216,5.5967169612339305
1217,5.638678763249856
1218,5.680326406650173
1219,5.721651412340244
1220,5.7626380540314806
1221,5.796545673167998
1222,5.8302700858562515
1223,5.863816878670985
1224,5.897177936107049
1225,5.910452553581292
1226,3.2733288684046795
1227,3.3570761300950913
1228,3.4271937740037313
1229,3.495897349912559
1230,3.563291982973328
1231,3.629426902376002
1232,3.6943306061123713
1233,3.7580896720189854
1234,3.8207987977240636
1235,3.8824903658917185
1236,3.9432109199511527
1237,4.003002587382116
1238,4.061900968307539
1239,4.119945468223047
1240,4.177175960476933
1241,4.224262548955142
1242,4.270831066226802
1243,4.316894187293874
1244,4.362465090517807
1245,4.407551406134267
1246,4.452169042517171
1247,4.496335528847967
1248,4.540066263398737
1249,4.583371015004952
1250,4.626262252025569
1251,4.668754078698446
1252,4.710857082198801
1253,4.7525790002434265
1254,4.793928727304464
1255,4.8349146209453915
1256,4.875545002046713
1257,4.915830187461179
1258,4.955776891693701
1259,4.995392974556196
1260,5.034684415801775
1261,5.073660211976926
1262,5.112330686401931
1263,5.150701689889301
1264,5.18877620051509
1265,5.2265644790037715
1266,5.264075085470682
1267,5.3013157167242095
1268,5.338291093438243
1269,5.375006161658049
1270,5.411465569154712
1271,5.447674085004801
1272,5.483637969328666
1273,5.519361930621121
1274,5.554850266110829
1275,5.597144406156214
1276,5.639112463672731
1277,5.680761111453154
1278,5.722102469651704
1279,5.763127922284935
1280,5.803821661938105
1281,5.837490065469754
1282,5.870979286209054
1283,5.904294782070289
1284,5.937428406240754
1285,5.950613233119701
1286,0.39857881327842076
1287,0.4881493294455636
1288,0.5636602600029779
1289,0.6300946865517344
1290,0.7970958359914659
1291,0.891073324311045
1292,0.9759841757994709
1293,1.0541225482663816
1294,1.1268593118437584
1295,1.195167482002188
1296,1.2597737635155315
1297,1.1953840265985443
1298,1.2911186678434545
1299,1.3802541874584942
1300,1.4639396744762994
1301,1.5430646955339768
1302,1.6183881996358231
1303,1.6903918058181016
1304,1.7594242147858712
1305,1.825805889165312
1306,1.889826375577884
1307,1.5938876999079012
1308,1.6905358005217355
1309,1.781899485490716
1310,1.8688743726929604
1311,1.9520107487003033
1312,2.0317159829855624
1313,2.108366370890544
1314,2.182293702365033
1315,2.2537980832453575
1316,2.323140600844353
